Timestamp,Open,High,Low,Close,Volume
1440604800000,1.14,1.14,1.14,1.14,0.0
1440612000000,1.00000001,1.00000001,1.00000001,1.00000001,10.56788825
1440619200000,1.00000001,1.00000001,1.00000001,1.00000001,0.0
1440626400000,1.00000001,1.00000001,1.00000001,1.00000001,0.0
1440633600000,1.00000001,1.00000001,1.00000001,1.00000001,0.0
1440640800000,1.27,1.27,1.27,1.27,0.00190952
1440648000000,1.27,1.27,1.27,1.27,0.0
1440655200000,1.27,1.27,1.27,1.27,0.0
1440662400000,1.27,1.27,1.27,1.27,0.0
1440669600000,1.27,1.27,1.27,1.27,0.0
1440676800000,1.27,1.27,1.27,1.27,0.0
1440684000000,1.27,1.27,1.27,1.27,0.0
1440691200000,1.27,1.27,1.27,1.27,0.0
1440698400000,1.27,1.27,1.27,1.27,0.0
1440705600000,1.27,1.27,1.27,1.27,0.0
1440712800000,1.27,1.27,1.27,1.27,0.0
1440720000000,1.1,1.1,1.1,1.1,0.9
1440727200000,1.06000001,1.06000001,1.06000001,1.06000001,0.10568924
1440734400000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440741600000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440748800000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440756000000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440763200000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440770400000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440777600000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440784800000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440792000000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440799200000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440806400000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440813600000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440820800000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440828000000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440835200000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440842400000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440849600000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440856800000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440864000000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440871200000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440878400000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440885600000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440892800000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440900000000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440907200000,1.06000001,1.06000001,1.06000001,1.06000001,0.0
1440914400000,1.23,1.25,1.23,1.25,323.86543517
1440921600000,1.25,1.25,1.25,1.25,1342.91059659
1440928800000,1.25,1.25,1.25,1.25,126.32568817
1440936000000,1.25,1.25,1.25,1.25,0.0
1440943200000,1.25,1.25,1.25,1.25,0.0
1440950400000,1.25,1.25,1.25,1.25,0.0
1440957600000,1.27,1.27,1.27,1.27,9.99809048
1440964800000,1.27,1.27,1.27,1.27,0.0
1440972000000,1.27,1.27,1.27,1.27,0.0
1440979200000,1.27,1.27,1.27,1.27,0.0
1440986400000,1.27,1.27,1.27,1.27,0.0
1440993600000,1.27,1.27,1.27,1.27,0.0
1441000800000,1.28,1.2995,1.28,1.2995,165.43835399
1441008000000,1.3,1.3,1.3,1.3,98.41361485
1441015200000,1.3,1.3,1.3,1.3,0.0
1441022400000,1.3,1.3,1.3,1.3,0.0
1441029600000,1.3,1.3,1.3,1.3,0.0
1441036800000,1.3,1.3,1.3,1.3,0.0
1441044000000,1.3,1.3,1.3,1.3,0.0
1441051200000,1.3,1.3,1.3,1.3,0.0
1441058400000,1.3,1.3,1.3,1.3,0.0
1441065600000,1.3,1.3,1.3,1.3,0.0
1441072800000,1.18000001,1.18000001,1.18000001,1.18000001,1.0
1441080000000,1.33999999,1.33999999,1.18000001,1.33999997,0.11787222
1441087200000,1.33999997,1.33999997,1.33999997,1.33999997,0.0
1441094400000,1.33999997,1.33999997,1.33999997,1.33999997,0.0
1441101600000,1.33999997,1.33999997,1.33999997,1.33999997,0.0
1441108800000,1.33999997,1.35269001,1.33999997,1.35269001,169.99808061
1441116000000,1.35269001,1.35269001,1.35269001,1.35269001,0.0
1441123200000,1.35269001,1.35269001,1.35269001,1.35269001,0.0
1441130400000,1.35269001,1.35269001,1.35269001,1.35269001,0.0
1441137600000,1.39099999,1.39099999,1.25000044,1.2500005,0.00133263
1441144800000,1.2500005,1.2500005,1.2500005,1.2500005,0.0
1441152000000,1.2500005,1.2500005,1.2500005,1.2500005,0.0
1441159200000,1.2500005,1.2500005,1.2500005,1.2500005,0.0
1441166400000,1.2500005,1.2500005,1.2500005,1.2500005,0.0
1441173600000,1.26000045,1.26000045,1.26000045,1.26000045,3.0
1441180800000,1.26000045,1.26000045,1.26000045,1.26000045,0.0
1441188000000,1.26000045,1.26000045,1.26000045,1.26000045,0.0
1441195200000,1.26000045,1.26000045,1.26000045,1.26000045,0.0
1441202400000,1.26000045,1.26000045,1.26000045,1.26000045,0.0
1441209600000,1.26000045,1.26000045,1.26000045,1.26000045,0.0
1441216800000,1.26000045,1.26000045,1.26000045,1.26000045,0.0
1441224000000,1.26000045,1.26000045,1.26000045,1.26000045,0.0
1441231200000,1.26000132,1.26000132,1.26000132,1.26000132,35.9642
1441238400000,1.26000001,1.26000001,1.2194,1.2194,47.86207691
1441245600000,1.2194,1.2194,1.2194,1.2194,0.0
1441252800000,1.2194,1.2194,1.2194,1.2194,0.0
1441260000000,1.2194,1.2194,1.2194,1.2194,0.0
1441267200000,1.2194,1.2194,1.2194,1.2194,0.0
1441274400000,1.2194,1.2194,1.2194,1.2194,0.0
1441281600000,1.2194,1.2194,1.2194,1.2194,0.0
1441288800000,1.37339966,1.37339966,1.21940001,1.21940001,56.80445717
1441296000000,1.21940001,1.21940001,1.21940001,1.21940001,10.4
1441303200000,1.37339657,1.37339657,1.21940008,1.21940013,0.0462267
1441310400000,1.21940013,1.21940013,1.21940013,1.21940013,0.0
1441317600000,1.21940043,1.37,1.21940041,1.37,76.76968276
1441324800000,1.21940001,1.21940001,1.21940001,1.21940001,7.742
1441332000000,1.21940001,1.21940001,1.21940001,1.21940001,0.0
1441339200000,1.21940001,1.21940001,1.21940001,1.21940001,0.0
1441346400000,1.21940001,1.21940001,1.21940001,1.21940001,0.0
1441353600000,1.21940001,1.21940001,1.21940001,1.21940001,0.0
1441360800000,1.21940001,1.21940001,1.21940001,1.21940001,0.0
1441368000000,1.2194,1.2194,1.2194,1.2194,7.4858
1441375200000,1.2194,1.2194,1.2194,1.2194,0.0
1441382400000,1.2194,1.2194,1.2194,1.2194,0.0
1441389600000,1.2194,1.2194,1.2194,1.2194,0.0
1441396800000,1.21939998,1.21939998,1.21939998,1.21939998,0.15838577
1441404000000,1.21939998,1.21939998,1.21939998,1.21939998,0.0
1441411200000,1.37336823,1.37336823,1.37336823,1.37336823,5.68670971
1441418400000,1.37336823,1.37336823,1.37336823,1.37336823,0.0
1441425600000,1.37336823,1.37336823,1.37336823,1.37336823,0.0
1441432800000,1.37336823,1.37336823,1.37336823,1.37336823,0.0
1441440000000,1.37336823,1.37336823,1.37336823,1.37336823,0.0
1441447200000,1.25999999,1.26,1.25999999,1.26,32.93149977
1441454400000,1.26,1.26,1.26,1.26,7.03459849
1441461600000,1.26,1.26,1.26,1.26,0.0
1441468800000,1.26,1.26,1.26,1.26,0.0
1441476000000,1.26,1.26,1.26,1.26,0.0
1441483200000,1.26,1.26,1.26,1.26,0.0
1441490400000,1.16100001,1.37336823,1.16100001,1.37336823,0.06773902
1441497600000,1.37336823,1.37336823,1.37336823,1.37336823,0.0
1441504800000,1.16100001,1.19,1.16100001,1.19,18.897988
1441512000000,1.16100001,1.16100001,1.16100001,1.16100001,4.0
1441519200000,1.16100001,1.16100001,1.16100001,1.16100001,0.0
1441526400000,1.16100001,1.16100001,1.16100001,1.16100001,0.0
1441533600000,1.16100001,1.16100001,1.16100001,1.16100001,0.0
1441540800000,1.16100001,1.16100001,1.16100001,1.16100001,0.99895
1441548000000,1.16100001,1.16100001,1.16100001,1.16100001,0.0
1441555200000,1.16100001,1.16100001,1.16100001,1.16100001,0.0
1441562400000,1.16100001,1.16100001,1.16100001,1.16100001,0.0
1441569600000,1.21000001,1.21000001,1.21000001,1.21000001,9.99895
1441576800000,1.21,1.21,1.21,1.21,5.9152
1441584000000,1.21,1.21,1.21,1.21,0.0
1441591200000,1.16200001,1.16200001,1.16200001,1.16200001,0.62997119
1441598400000,1.16200001,1.16200001,1.16200001,1.16200001,0.0
1441605600000,1.16200001,1.16200001,1.16200001,1.16200001,0.0
1441612800000,1.16200001,1.16200001,1.16200001,1.16200001,0.0
1441620000000,1.16200001,1.16200001,1.16200001,1.16200001,0.0
1441627200000,1.16200001,1.16200001,1.16200001,1.16200001,0.0
1441634400000,1.16200001,1.16200001,1.16200001,1.16200001,0.0
1441641600000,1.34999998,1.34999999,1.34999998,1.34999999,2.88353734
1441648800000,1.34999986,1.34999986,1.34999986,1.34999986,261.3454464
1441656000000,1.34999985,1.34999985,1.34999985,1.34999985,55.73574473
1441663200000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441670400000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441677600000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441684800000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441692000000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441699200000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441706400000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441713600000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441720800000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441728000000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441735200000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441742400000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441749600000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441756800000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441764000000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441771200000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441778400000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441785600000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441792800000,1.34999985,1.34999985,1.34999985,1.34999985,0.0
1441800000000,1.29999945,1.29999946,1.29999945,1.29999946,18.41693846
1441807200000,1.29999946,1.29999946,1.29999946,1.29999946,0.0
1441814400000,1.29999946,1.29999946,1.29999946,1.29999946,0.0
1441821600000,1.29999946,1.29999946,1.29999946,1.29999946,0.0
1441828800000,1.29999946,1.29999946,1.29999946,1.29999946,0.0
1441836000000,1.29999946,1.29999946,1.29999946,1.29999946,0.0
1441843200000,1.29999946,1.29999946,1.29999946,1.29999946,0.0
1441850400000,1.29999946,1.29999946,1.29999946,1.29999946,0.0
1441857600000,1.20000307,1.20000307,1.20000305,1.20000306,94.04909519
1441864800000,1.299999,1.299999,1.20000239,1.20000239,0.06641079
1441872000000,1.20000239,1.20000239,1.20000238,1.20000238,7.38137044
1441879200000,1.20000238,1.20000238,1.20000238,1.20000238,0.0
1441886400000,1.20000238,1.20000238,1.20000238,1.20000238,0.0
1441893600000,1.20000238,1.20000238,1.20000238,1.20000238,0.0
1441900800000,1.20000238,1.20000238,1.1621,1.1621,1723.53760635
1441908000000,1.1621,1.1621,1.16,1.16,523.54569679
1441915200000,1.16,1.16,1.16,1.16,0.0
1441922400000,1.16,1.16,1.16,1.16,0.0
1441929600000,1.28199965,1.28199965,1.16,1.16,0.08975464
1441936800000,1.16,1.16,1.16,1.16,0.0
1441944000000,1.16,1.16,1.16,1.16,0.0
1441951200000,1.16000001,1.16000001,1.15,1.15,260.80699944
1441958400000,1.2819991,1.2819991,1.05,1.05,476.69321016
1441965600000,1.01100672,1.01100672,1.0,1.0,153.07524363
1441972800000,1.0,1.0,1.0,1.0,0.0
1441980000000,1.0,1.0,1.0,1.0,0.0
1441987200000,1.02999999,1.02999999,0.83000002,0.83000003,2.004766
1441994400000,0.83000003,0.83000003,0.83000003,0.83000003,0.0
1442001600000,0.99989885,0.99989886,0.99989885,0.99989886,2.4520721
1442008800000,0.99989886,0.99989886,0.99989886,0.99989886,0.0
1442016000000,0.98999999,0.99,0.98999999,0.99,18.22372068
1442023200000,0.99,0.99,0.99,0.99,0.0
1442030400000,0.95,0.95,0.95,0.95,1.0
1442037600000,0.99,0.99,0.87,0.99,54.34650954
1442044800000,1.01,1.01,1.01,1.01,49.0
1442052000000,1.02999969,1.02999969,1.02999969,1.02999969,25.0
1442059200000,1.10799999,1.10799999,1.10799999,1.10799999,1.44077851
1442066400000,1.10799999,1.28199911,0.99000019,0.99000019,95.48099841
1442073600000,1.28199911,1.28199911,0.99000017,0.99000017,0.02603716
1442080800000,0.99000017,0.99000017,0.99000017,0.99000017,0.0
1442088000000,0.99000017,0.99000017,0.99000017,0.99000017,0.0
1442095200000,1.28199877,1.28199877,1.00000037,1.27999999,0.03715516
1442102400000,1.27999999,1.27999999,1.27999999,1.27999999,0.0
1442109600000,1.27999999,1.27999999,1.27999999,1.27999999,0.0
1442116800000,1.27999999,1.27999999,1.27999999,1.27999999,0.0
1442124000000,1.27999999,1.27999999,1.27999999,1.27999999,0.0
1442131200000,1.27999999,1.27999999,1.27999999,1.27999999,0.0
1442138400000,1.0000017,1.0000017,1.00000018,1.00000018,95.26115154
1442145600000,1.00000018,1.00000018,1.00000018,1.00000018,0.0
1442152800000,0.87,0.87,0.87,0.87,0.00102459
1442160000000,0.87,0.87,0.87,0.87,0.0
